Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
11/09/2021,Ages_50-64_yrs,54296720,24.2,24.2,48933366,85.3,76.9,24.8,24.8,14,22.7,24.8,25.7,6840847,2834436
11/09/2021,Ages_75+_yrs,21599811,9.6,9.6,19136000,94.3,83.5,9.7,9.7,38.9,24.7,9.7,21.7,7450896,2391833
11/09/2021,Sex_unknown,2033283,0.9,0.9,1467772,,,0.7,0.7,3.5,0.2,0.7,0.2,50672,22232
11/09/2021,Ages_40-49_yrs,31965291,14.2,14.2,28391121,78.4,69.6,14.4,14.4,9.5,8.9,14.4,10.4,2686703,1150864
11/09/2021,Ages_65-74_yrs,31727074,14.1,14.1,28341583,95,88.9,14.4,14.4,34.8,32.7,14.4,29.3,9864069,3229491
11/09/2021,Race_eth_NHBlack,16636191,10,7.4,14817330,40.4,36,9.7,7.5,12.2,6.7,9.7,7,1799843,687184
11/09/2021,Race_eth_NHNHOPI,515296,0.3,0.2,472873,55.5,50.9,0.3,0.2,11,0.2,0.3,0.2,52002,19946
11/08/2021,Age_known,224147857,99.9,99.9,197050927,,,99.9,99.9,14.8,99.9,99.9,99.9,29215170,11181664
11/08/2021,Ages_18-24_yrs,20476300,9.1,9.1,17427538,66.9,57,8.8,8.8,2.5,1.5,8.8,1.8,431831,204922
11/08/2021,Ages_75+_yrs,21567817,9.6,9.6,19123470,94.2,83.5,9.7,9.7,37.9,24.8,9.7,22.1,7240219,2476324
11/08/2021,Race_eth_known,165809136,99.9,74,151934562,,,99.9,77.1,17.1,99.9,99.9,99.9,25955218,9938690
11/08/2021,Ages_16-17_yrs,5409912,2.4,2.4,4720960,64.5,56.3,2.4,2.4,0.4,0.1,2.4,0,18409,4122
11/08/2021,Race_eth_unknown,58362034,35.2,26,45121988,,,29.7,22.9,7.2,12.6,29.7,12.5,3259952,1242974
11/08/2021,Sex_unknown,2028359,0.9,0.9,1466942,,,0.8,0.7,3.3,0.2,0.7,0.2,48556,22285
11/08/2021,Race_eth_NHWhite,93865609,56.6,41.9,87307363,47.6,44.2,57.5,44.3,20.9,70.1,57.5,69.9,18197865,6942592
11/08/2021,Ages_5-11_yrs,980958,0.4,0.4,125797,3.4,0.4,0.1,0.1,0,0,0,0,0,0
11/08/2021,Race_eth_NHNHOPI,514033,0.3,0.2,472323,55.4,50.9,0.3,0.2,10.7,0.2,0.3,0.2,50273,19957
11/08/2021,Ages_65-74_yrs,31686102,14.1,14.1,28324568,95,88.8,14.4,14.4,33.9,32.9,14.4,29.9,9597688,3344393
11/08/2021,Sex_Female,116379645,52.4,51.9,102873805,69,61,52.6,52.2,16,56.5,52.6,56.5,16484987,6310084
11/08/2021,Age_unknown,23334,0,0,5704,,,0,0,0,0,0,0,0,0
11/08/2021,US,224171191,,100,197056631,67.5,59.4,,100,14.8,,100,,29215170,11181664
11/08/2021,Ages_12-15_yrs,9775290,4.4,4.4,8305978,57.8,49.1,4.2,4.2,0.2,0.1,4.2,0,18547,1729
11/08/2021,Ages_25-39_yrs,48064850,21.4,21.4,41749104,70.3,61,21.2,21.2,6.5,9.3,21.2,10.6,2720304,1181067
11/08/2021,Race_eth_NHBlack,16601759,10,7.4,14797386,40.3,35.9,9.7,7.5,11.7,6.7,9.7,7,1736473,690815
11/08/2021,Ages_12-17_yrs,15185202,6.8,6.8,13026938,60,51.5,6.6,6.6,0.3,0.1,6.6,0.1,36956,5851
11/08/2021,Ages_<12yrs,993369,0.4,0.4,129577,2,0.3,0.1,0.1,0,0,0,0,0,0
11/08/2021,Sex_Male,105763187,47.6,47.2,92715884,64.7,56.7,47.4,47.1,13.7,43.5,47.4,43.5,12681627,4849295
11/08/2021,Race_eth_NHAIAN,1464674,0.9,0.7,1256856,60.1,51.6,0.8,0.6,14.8,0.7,0.8,0.7,185384,72802
11/08/2021,Sex_known,222142832,99.9,99.1,195589689,,,99.9,99.3,14.9,99.9,99.9,99.9,29166614,11159379
11/08/2021,Race_eth_NHAsian,10640494,6.4,4.7,10160543,56,53.5,6.7,5.2,15.6,6.1,6.7,6.8,1582710,672454
11/08/2021,Race_eth_Hispanic,32738023,19.7,14.6,28986810,51.4,45.5,19.1,14.7,8.6,9.6,19.1,10,2479128,989532
11/08/2021,Race_eth_NHMult_Oth,9984544,6,4.5,8953281,95,95,5.9,4.5,19.3,6.6,5.9,5.5,1723385,550538
11/08/2021,Ages_<5yrs,7967,0,0,2622,0,0,0,0,0,0,0,0,0,0
11/08/2021,Ages_40-49_yrs,31931429,14.2,14.2,28367593,78.3,69.5,14.4,14.4,9.1,8.9,14.4,10.2,2587745,1136775
11/08/2021,Ages_50-64_yrs,54242788,24.2,24.2,48902139,85.2,76.8,24.8,24.8,13.5,22.6,24.8,25.3,6600427,2832332
11/07/2021,Race_eth_NHWhite,93652444,56.6,41.9,87240484,47.5,44.2,57.5,44.3,20.3,70.2,57.5,70.2,17701502,7122735
11/07/2021,Ages_25-39_yrs,48003815,21.5,21.5,41696715,70.2,61,21.2,21.2,6.3,9.3,21.2,10.2,2628554,1168847
11/07/2021,Age_unknown,23303,0,0,5695,,,0,0,0,0,0,0,0,0
11/07/2021,Ages_75+_yrs,21541549,9.6,9.6,19112945,94,83.4,9.7,9.7,37,24.9,9.7,22.7,7063785,2586837
11/07/2021,Ages_<12yrs,770401,0.3,0.3,129231,1.6,0.3,0.1,0.1,0,0,0,0,0,0
11/07/2021,Ages_50-64_yrs,54191822,24.2,24.2,48869023,85.1,76.8,24.8,24.8,13.1,22.5,24.8,24.9,6390074,2844400
11/07/2021,Age_known,223675027,99.9,99.9,196878051,,,99.9,99.9,14.4,99.9,99.9,99.9,28398349,11420720
11/07/2021,Ages_16-17_yrs,5405186,2.4,2.4,4716976,64.4,56.2,2.4,2.4,0.4,0.1,2.4,0,18034,3956
11/07/2021,Ages_65-74_yrs,31649496,14.1,14.1,28309159,95,88.8,14.4,14.4,33.1,33,14.4,30.5,9364252,3488207
11/07/2021,Sex_Female,116145262,52.4,51.9,102788778,68.9,61,52.6,52.2,15.6,56.5,52.6,56.5,16031672,6436124
11/07/2021,Sex_unknown,2024081,0.9,0.9,1466151,,,0.8,0.7,3.2,0.2,0.8,0.2,46875,22340
11/07/2021,Sex_Male,105528987,47.6,47.2,92628817,64.6,56.7,47.4,47,13.3,43.5,47.4,43.5,12319802,4962256
11/07/2021,Sex_known,221674249,99.9,99.1,195417595,,,99.9,99.3,14.5,99.9,99.9,99.9,28351474,11398380
11/07/2021,Ages_40-49_yrs,31898745,14.3,14.3,28340429,78.2,69.5,14.4,14.4,8.8,8.8,14.4,9.9,2499859,1125437
11/07/2021,Race_eth_NHAIAN,1460574,0.9,0.7,1255388,60,51.6,0.8,0.6,14.3,0.7,0.8,0.7,180017,73314
11/07/2021,US,223698330,,100,196883746,67.4,59.3,,100,14.4,,100,,28398349,11420720
11/07/2021,Ages_12-17_yrs,15167084,6.8,6.8,13013319,59.9,51.4,6.6,6.6,0.3,0.1,6.6,0,36431,5628
11/07/2021,Race_eth_NHMult_Oth,9961705,6,4.5,8944675,95,95,5.9,4.5,18.9,6.7,5.9,5.6,1684359,567802
11/07/2021,Ages_12-15_yrs,9761898,4.4,4.4,8296343,57.7,49,4.2,4.2,0.2,0.1,4.2,0,18397,1672
11/07/2021,Race_eth_NHBlack,16571930,10,7.4,14777911,40.2,35.9,9.7,7.5,11.4,6.7,9.7,6.9,1684283,704693
11/07/2021,Race_eth_NHAsian,10614637,6.4,4.7,10154175,55.9,53.5,6.7,5.2,15.1,6.1,6.7,6.6,1530073,671018
11/07/2021,Race_eth_NHNHOPI,512782,0.3,0.2,471643,55.2,50.8,0.3,0.2,10.3,0.2,0.3,0.2,48601,19816
11/07/2021,Race_eth_unknown,58260963,35.2,26,45086308,,,29.7,22.9,7,12.6,29.7,12.5,3168665,1269631
11/07/2021,Ages_<5yrs,7880,0,0,2622,0,0,0,0,0,0,0,0,0,0
11/07/2021,Ages_5-11_yrs,758104,0.3,0.3,125452,2.6,0.4,0.1,0.1,0,0,0,0,0,0
11/07/2021,Ages_18-24_yrs,20452115,9.1,9.1,17407230,66.9,56.9,8.8,8.8,2.4,1.5,8.8,1.8,415394,201364
11/07/2021,Race_eth_known,165437347,99.9,74,151797357,,,99.9,77.1,16.6,99.9,99.9,99.9,25229684,10151089
11/07/2021,Race_eth_Hispanic,32663275,19.7,14.6,28953081,51.2,45.4,19.1,14.7,8.3,9.5,19.1,9.8,2400849,991711
11/06/2021,Ages_<5yrs,7824,0,0,2622,0,0,0,0,0,0,0,0,0,0
11/06/2021,Ages_16-17_yrs,5403147,2.4,2.4,4714854,64.4,56.2,2.4,2.4,0.4,0.1,2.4,0,17830,3946
11/06/2021,Race_eth_known,165257121,99.9,74,151741194,,,99.9,77.1,16.5,99.9,99.9,99.9,24997186,10810794
11/06/2021,Race_eth_NHWhite,93547035,56.6,41.9,87215186,47.4,44.2,57.5,44.3,20.1,70.2,57.5,70.5,17548493,7620618
11/06/2021,Race_eth_unknown,58212586,35.2,26,45071918,,,29.7,22.9,7,12.6,29.7,12.6,3144050,1364885
11/06/2021,Race_eth_Hispanic,32628604,19.7,14.6,28936951,51.2,45.4,19.1,14.7,8.2,9.5,19.1,9.6,2374069,1036293
11/06/2021,Ages_5-11_yrs,633943,0.3,0.3,125248,2.2,0.4,0.1,0.1,0,0,0,0,0,0
11/06/2021,Race_eth_NHAIAN,1458989,0.9,0.7,1254955,59.9,51.5,0.8,0.6,14.2,0.7,0.8,0.7,178511,76034
11/06/2021,Ages_75+_yrs,21534399,9.6,9.6,19110618,94,83.4,9.7,9.7,36.8,25,9.7,23.1,7027239,2813692
11/06/2021,Sex_Male,105414904,47.6,47.2,92591807,64.5,56.6,47.4,47,13.2,43.5,47.4,43.7,12210297,5314478
11/06/2021,Sex_unknown,2023286,0.9,0.9,1466007,,,0.8,0.7,3.2,0.2,0.8,0.2,46653,23512
11/06/2021,Race_eth_NHBlack,16560032,10,7.4,14770264,40.2,35.8,9.7,7.5,11.3,6.7,9.7,6.9,1670158,747596
11/06/2021,Ages_25-39_yrs,47975599,21.5,21.5,41674203,70.2,60.9,21.2,21.2,6.2,9.2,21.2,9.9,2588141,1202208
11/06/2021,Sex_known,221446441,99.9,99.1,195347186,,,99.9,99.3,14.4,99.9,99.9,99.9,28094583,12152167
11/06/2021,Ages_12-15_yrs,9755629,4.4,4.4,8290853,57.7,49,4.2,4.2,0.2,0.1,4.2,0,18325,1734
11/06/2021,Sex_Female,116031537,52.4,51.9,102755379,68.8,61,52.6,52.2,15.5,56.5,52.6,56.3,15884286,6837689
11/06/2021,Ages_65-74_yrs,31637351,14.2,14.2,28304759,95,88.8,14.4,14.4,32.9,33.1,14.4,31.3,9306630,3808279
11/06/2021,Age_unknown,23293,0,0,5694,,,0,0,0,0,0,0,0,0
11/06/2021,Age_known,223446434,99.9,99.9,196807499,,,99.9,99.9,14.3,99.9,99.9,99.9,28141236,12175679
11/06/2021,Ages_<12yrs,646177,0.3,0.3,129027,1.3,0.3,0.1,0.1,0,0,0,0,0,0
11/06/2021,Ages_12-17_yrs,15158776,6.8,6.8,13005707,59.9,51.4,6.6,6.6,0.3,0.1,6.6,0,36155,5680
11/06/2021,Race_eth_NHNHOPI,512341,0.3,0.2,471388,55.2,50.8,0.3,0.2,10.2,0.2,0.3,0.2,48101,20863
11/06/2021,Race_eth_NHAsian,10599433,6.4,4.7,10151025,55.8,53.4,6.7,5.2,14.9,6,6.7,6.4,1505923,697026
11/06/2021,Ages_50-64_yrs,54170091,24.2,24.2,48856559,85.1,76.7,24.8,24.8,12.9,22.4,24.8,24.5,6313815,2979821
11/06/2021,US,223469727,,100,196813193,67.3,59.3,,100,14.3,,100,,28141236,12175679
11/06/2021,Ages_40-49_yrs,31883600,14.3,14.3,28329108,78.2,69.5,14.4,14.4,8.7,8.7,14.4,9.5,2461950,1160839
11/06/2021,Race_eth_NHMult_Oth,9950687,6,4.5,8941425,95,95,5.9,4.5,18.7,6.7,5.9,5.7,1671931,612364
11/06/2021,Ages_18-24_yrs,20440441,9.1,9.1,17397518,66.8,56.9,8.8,8.8,2.3,1.4,8.8,1.7,407306,205160
11/05/2021,Ages_25-39_yrs,47930903,21.5,21.5,41639273,70.1,60.9,21.2,21.2,6,9.1,21.2,9.6,2508695,1149555
11/05/2021,Race_eth_NHWhite,93371315,56.6,41.9,87173634,47.3,44.2,57.5,44.3,19.8,70.3,57.5,70.7,17241775,7485276
11/05/2021,Sex_Male,105221935,47.6,47.2,92531709,64.4,56.6,47.4,47,13,43.5,47.4,43.8,11985657,5214335
11/05/2021,Race_eth_NHMult_Oth,9929943,6,4.5,8935397,95,95,5.9,4.5,18.4,6.7,5.9,5.7,1645329,607573
11/05/2021,Ages_<12yrs,430309,0.2,0.2,128751,0.9,0.3,0.1,0.1,0,0,0,0,0,0
11/05/2021,Ages_65-74_yrs,31616277,14.2,14.2,28296592,95,88.7,14.4,14.4,32.5,33.3,14.4,31.7,9186895,3784121
11/05/2021,US,223078714,,100,196695559,67.2,59.2,,100,14,,100,,27614943,11931379
11/05/2021,Race_eth_Hispanic,32569970,19.7,14.6,28910563,51.1,45.3,19.1,14.7,8,9.4,19.1,9.4,2314768,999688
11/05/2021,Age_known,223055464,99.9,99.9,196689867,,,99.9,99.9,14,99.9,99.9,99.9,27614943,11931379
11/05/2021,Race_eth_NHNHOPI,511400,0.3,0.2,470921,55.1,50.7,0.3,0.2,10,0.2,0.3,0.2,46899,20161
11/05/2021,Ages_16-17_yrs,5399856,2.4,2.4,4711308,64.4,56.2,2.4,2.4,0.4,0.1,2.4,0,17398,3609
11/05/2021,Race_eth_NHBlack,16539043,10,7.4,14757018,40.1,35.8,9.7,7.5,11.1,6.7,9.7,6.9,1637882,729380
11/05/2021,Ages_<5yrs,7726,0,0,2622,0,0,0,0,0,0,0,0,0,0
11/05/2021,Race_eth_NHAIAN,1456916,0.9,0.7,1254460,59.8,51.5,0.8,0.6,14.1,0.7,0.8,0.7,176225,74870
11/05/2021,Ages_40-49_yrs,31858588,14.3,14.3,28310970,78.1,69.4,14.4,14.4,8.4,8.6,14.4,9.3,2385754,1111781
11/05/2021,Sex_Female,115835615,52.4,51.9,102698192,68.7,60.9,52.6,52.2,15.2,56.5,52.6,56.2,15583567,6694288
11/05/2021,Ages_75+_yrs,21521138,9.6,9.6,19105826,94,83.4,9.7,9.7,36.4,25.2,9.7,23.4,6949883,2793276
11/05/2021,Sex_unknown,2021164,0.9,0.9,1465658,,,0.8,0.7,3.1,0.2,0.8,0.2,45719,22756
11/05/2021,Race_eth_known,164952374,99.9,73.9,151647701,,,99.9,77.1,16.2,99.9,99.9,99.9,24524657,10586456
11/05/2021,Age_unknown,23250,0,0,5692,,,0,0,0,0,0,0,0,0
11/05/2021,Sex_known,221057550,99.9,99.1,195229901,,,99.9,99.3,14.1,99.9,99.9,99.9,27569224,11908623
11/05/2021,Ages_12-17_yrs,15143484,6.8,6.8,12991517,59.8,51.3,6.6,6.6,0.3,0.1,6.6,0,35539,5211
11/05/2021,Ages_18-24_yrs,20422576,9.2,9.2,17382922,66.8,56.8,8.8,8.8,2.3,1.4,8.8,1.6,392184,194896
11/05/2021,Ages_5-11_yrs,418199,0.2,0.2,124972,1.5,0.4,0.1,0.1,0,0,0,0,0,0
11/05/2021,Ages_12-15_yrs,9743628,4.4,4.4,8280209,57.6,49,4.2,4.2,0.2,0.1,4.2,0,18141,1602
11/05/2021,Ages_50-64_yrs,54132189,24.3,24.3,48834016,85,76.7,24.8,24.8,12.6,22.3,24.8,24.2,6155993,2892539
11/05/2021,Race_eth_NHAsian,10573787,6.4,4.7,10145708,55.7,53.4,6.7,5.2,14.4,6,6.7,6.3,1461779,669508
11/05/2021,Race_eth_unknown,58126320,35.2,26.1,45047777,,,29.7,22.9,6.9,12.6,29.7,12.7,3090286,1344923
11/04/2021,US,222622418,,100,196466126,67.1,59.2,,100,13.4,,100,,26389951,11222924
11/04/2021,Sex_unknown,2013349,0.9,0.9,1464457,,,0.8,0.7,2.9,0.2,0.8,0.2,42685,20230
11/04/2021,Race_eth_NHBlack,16508123,10,7.4,14731902,40.1,35.7,9.7,7.5,10.6,6.7,9.7,6.9,1564774,685945
11/04/2021,Ages_50-64_yrs,54060048,24.3,24.3,48788230,84.9,76.6,24.8,24.8,11.9,22,24.8,23.9,5810854,2678186
11/04/2021,Sex_Male,105006595,47.6,47.2,92421890,64.2,56.5,47.4,47,12.4,43.6,47.4,44.1,11484611,4939867
11/04/2021,Ages_18-24_yrs,20392135,9.2,9.2,17358077,66.7,56.8,8.8,8.8,2.1,1.4,8.8,1.5,362700,173539
11/04/2021,Ages_16-17_yrs,5394154,2.4,2.4,4705535,64.3,56.1,2.4,2.4,0.4,0.1,2.4,0,16813,3240
11/04/2021,Age_known,222599233,99.9,99.9,196460437,,,99.9,99.9,13.4,99.9,99.9,99.9,26389951,11222924
11/04/2021,Ages_5-11_yrs,294315,0.1,0.1,124723,1,0.4,0.1,0.1,0,0,0,0,0,0
11/04/2021,Race_eth_NHMult_Oth,9910596,6,4.5,8923967,95,95,5.9,4.5,17.8,6.8,5.9,5.9,1587208,585926
11/04/2021,Ages_65-74_yrs,31571162,14.2,14.2,28276783,95,88.7,14.4,14.4,31.4,33.7,14.4,32.5,8881668,3652249
11/04/2021,Age_unknown,23185,0,0,5689,,,0,0,0,0,0,0,0,0
11/04/2021,Sex_known,220609069,99.9,99.1,195001669,,,99.9,99.3,13.5,99.9,99.9,99.9,26347266,11202694
11/04/2021,Ages_75+_yrs,21490112,9.7,9.7,19093096,93.8,83.4,9.7,9.7,35.3,25.5,9.7,23.9,6732773,2684756
11/04/2021,Race_eth_NHWhite,93170677,56.6,41.9,87082422,47.2,44.1,57.5,44.3,18.9,70.4,57.5,70.8,16489446,7043324
11/04/2021,Ages_12-15_yrs,9725152,4.4,4.4,8262403,57.5,48.8,4.2,4.2,0.2,0.1,4.2,0,17899,1479
11/04/2021,Race_eth_NHAIAN,1453097,0.9,0.7,1252436,59.7,51.4,0.8,0.6,13.5,0.7,0.8,0.7,168774,69723
11/04/2021,Sex_Female,115602474,52.4,51.9,102579779,68.6,60.9,52.6,52.2,14.5,56.4,52.6,55.9,14862655,6262827
11/04/2021,Race_eth_known,164602469,99.9,73.9,151463357,,,99.9,77.1,15.5,99.9,99.9,99.9,23435970,9954476
11/04/2021,Ages_40-49_yrs,31812059,14.3,14.3,28275235,78,69.3,14.4,14.4,7.9,8.4,14.4,8.9,2226923,1001611
11/04/2021,Ages_25-39_yrs,47848112,21.5,21.5,41572581,70,60.8,21.2,21.2,5.6,8.9,21.2,9.2,2340321,1027864
11/04/2021,Race_eth_NHNHOPI,510272,0.3,0.2,469565,54.9,50.6,0.3,0.2,9.5,0.2,0.3,0.2,44565,18666
11/04/2021,Race_eth_NHAsian,10550371,6.4,4.7,10136796,55.5,53.4,6.7,5.2,13.7,5.9,6.7,6.3,1386338,625088
11/04/2021,Race_eth_unknown,58019929,35.2,26.1,45002688,,,29.7,22.9,6.6,12.6,29.7,12.7,2953981,1268448
11/04/2021,Ages_<5yrs,7628,0,0,2618,0,0,0,0,0,0,0,0,0,0
11/04/2021,Ages_<12yrs,306299,0.1,0.1,128497,0.6,0.3,0.1,0.1,0,0,0,0,0,0
11/04/2021,Race_eth_Hispanic,32499333,19.7,14.6,28866269,51,45.3,19.1,14.7,7.6,9.4,19.1,9.3,2194865,925804
11/04/2021,Ages_12-17_yrs,15119306,6.8,6.8,12967938,59.7,51.2,6.6,6.6,0.3,0.1,6.6,0,34712,4719
11/03/2021,Sex_Female,115426788,52.4,51.9,102481584,68.5,60.8,52.6,52.2,13.9,56.4,52.6,55.9,14249733,6128016
11/03/2021,Ages_16-17_yrs,5389412,2.4,2.4,4700625,64.2,56,2.4,2.4,0.3,0.1,2.4,0,16435,3132
11/03/2021,Sex_Male,104834423,47.6,47.2,92326190,64.1,56.5,47.4,47,11.9,43.6,47.4,44.1,11011106,4824959
11/03/2021,Ages_65-74_yrs,31523961,14.2,14.2,28256560,95,88.6,14.4,14.4,30.3,33.8,14.4,32.9,8561449,3608774
11/03/2021,Ages_40-49_yrs,31776666,14.3,14.3,28246675,77.9,69.2,14.4,14.4,7.5,8.4,14.4,8.8,2116977,970177
11/03/2021,Ages_18-24_yrs,20367824,9.2,9.2,17335738,66.6,56.7,8.8,8.8,2,1.4,8.8,1.5,341802,164805
11/03/2021,Race_eth_unknown,57931856,35.3,26.1,44964279,,,29.7,22.9,6.3,12.6,29.7,12.8,2829675,1241697
11/03/2021,Ages_25-39_yrs,47783929,21.5,21.5,41517613,69.9,60.7,21.2,21.2,5.4,8.8,21.2,9,2223915,992592
11/03/2021,Ages_12-15_yrs,9712788,4.4,4.4,8250558,57.4,48.8,4.2,4.2,0.2,0.1,4.2,0,17755,1512
11/03/2021,Ages_<12yrs,234635,0.1,0.1,128328,0.5,0.3,0.1,0.1,0,0,0,0,0,0
11/03/2021,Ages_5-11_yrs,222714,0.1,0.1,124562,0.8,0.4,0.1,0.1,0,0,0,0,0,0
11/03/2021,Race_eth_Hispanic,32449029,19.7,14.6,28828975,50.9,45.2,19.1,14.7,7.3,9.3,19.1,9.2,2097969,898317
11/03/2021,Race_eth_NHNHOPI,509460,0.3,0.2,468796,54.9,50.5,0.3,0.2,9.1,0.2,0.3,0.2,42745,18240
11/03/2021,US,222269366,,100,196271175,66.9,59.1,,100,12.9,,100,,25301199,10972144
11/03/2021,Ages_75+_yrs,21454800,9.7,9.7,19078387,93.7,83.3,9.7,9.7,34,25.6,9.7,23.9,6481581,2620922
11/03/2021,Race_eth_NHAsian,10535919,6.4,4.7,10130363,55.5,53.3,6.7,5.2,13.1,5.9,6.7,6.3,1328828,613111
11/03/2021,Age_known,222246235,99.9,99.9,196265489,,,99.9,99.9,12.9,99.9,99.9,99.9,25301199,10972144
11/03/2021,Age_unknown,23131,0,0,5686,,,0,0,0,0,0,0,0,0
11/03/2021,Sex_unknown,2008155,0.9,0.9,1463401,,,0.8,0.7,2.8,0.2,0.8,0.2,40360,19169
11/03/2021,Ages_50-64_yrs,54002220,24.3,24.3,48751005,84.8,76.6,24.8,24.8,11.4,21.9,24.9,23.8,5541285,2610230
11/03/2021,Sex_known,220261211,99.9,99.1,194807774,,,99.9,99.3,13,99.9,99.9,99.9,25260839,10952975
11/03/2021,Race_eth_known,164337490,99.9,73.9,151306815,,,99.9,77.1,14.9,99.9,99.9,99.9,22471524,9730447
11/03/2021,Race_eth_NHBlack,16482069,10,7.4,14708305,40,35.7,9.7,7.5,10.2,6.7,9.7,6.8,1495412,663723
11/03/2021,Race_eth_NHMult_Oth,9896543,6,4.5,8914305,95,95,5.9,4.5,17.3,6.8,5.9,6.1,1536798,593681
11/03/2021,Race_eth_NHAIAN,1449547,0.9,0.7,1250514,59.5,51.4,0.8,0.6,12.8,0.7,0.8,0.7,159432,64103
11/03/2021,Race_eth_NHWhite,93014923,56.6,41.8,87005557,47.1,44.1,57.5,44.3,18.2,70.4,57.5,70.7,15810340,6879272
11/03/2021,Ages_<5yrs,7578,0,0,2616,0,0,0,0,0,0,0,0,0,0
11/03/2021,Ages_12-17_yrs,15102200,6.8,6.8,12951183,59.7,51.2,6.6,6.6,0.3,0.1,6.6,0,34190,4644
11/02/2021,Race_eth_NHNHOPI,508608,0.3,0.2,467946,54.8,50.4,0.3,0.2,8.7,0.2,0.3,0.2,40838,17147
11/02/2021,Ages_12-15_yrs,9701453,4.4,4.4,8239703,57.4,48.7,4.2,4.2,0.2,0.1,4.2,0,17601,1481
11/02/2021,Race_eth_Hispanic,32404872,19.7,14.6,28793815,50.8,45.2,19,14.7,7,9.3,19,9.3,2009428,851668
11/02/2021,Race_eth_NHAsian,10523387,6.4,4.7,10123764,55.4,53.3,6.7,5.2,12.6,5.9,6.7,6.3,1270631,577640
11/02/2021,Race_eth_NHBlack,16455704,10,7.4,14684552,39.9,35.6,9.7,7.5,9.7,6.6,9.7,6.8,1427722,629008
11/02/2021,Ages_<12yrs,210202,0.1,0.1,128266,0.4,0.3,0.1,0.1,0,0,0,0,0,0
11/02/2021,Ages_65-74_yrs,31475105,14.2,14.2,28235935,95,88.6,14.4,14.4,29.2,34,14.4,33,8234501,3420291
11/02/2021,Age_unknown,23083,0,0,5682,,,0,0,0,0,0,0,0,0
11/02/2021,Sex_Female,115272287,52.4,51.9,102386091,68.4,60.7,52.6,52.2,13.4,56.4,52.6,56,13660777,5799233
11/02/2021,Age_known,221932048,99.9,99.9,196073517,,,99.9,99.9,12.4,99.9,99.9,99.9,24244643,10371895
11/02/2021,Sex_known,219951937,99.9,99.1,194616833,,,99.9,99.3,12.4,99.9,99.9,99.9,24206763,10354318
11/02/2021,Ages_5-11_yrs,198316,0.1,0.1,124503,0.7,0.4,0.1,0.1,0,0,0,0,0,0
11/02/2021,US,221955131,,100,196079199,66.9,59.1,,100,12.4,,100,,24244643,10371895
11/02/2021,Ages_12-17_yrs,15086436,6.8,6.8,12935894,59.6,51.1,6.6,6.6,0.3,0.1,6.6,0,33723,4510
11/02/2021,Race_eth_NHAIAN,1446865,0.9,0.7,1248619,59.4,51.3,0.8,0.6,12.1,0.7,0.8,0.6,151053,58783
11/02/2021,Ages_16-17_yrs,5384983,2.4,2.4,4696191,64.2,56,2.4,2.4,0.3,0.1,2.4,0,16122,3029
11/02/2021,Race_eth_NHWhite,92879350,56.6,41.8,86930134,47.1,44.1,57.5,44.3,17.4,70.3,57.5,70.6,15150272,6494171
11/02/2021,Sex_Male,104679650,47.6,47.2,92230742,64,56.4,47.4,47,11.4,43.6,47.4,44,10545986,4555085
11/02/2021,Ages_50-64_yrs,53944301,24.3,24.3,48714881,84.7,76.5,24.8,24.8,10.9,21.8,24.9,23.8,5286875,2467225
11/02/2021,Race_eth_unknown,57850833,35.3,26.1,44925341,,,29.7,22.9,6,12.6,29.7,12.7,2708595,1172842
11/02/2021,Race_eth_known,164104278,99.9,73.9,151153777,,,99.9,77.1,14.3,99.9,99.9,99.9,21536048,9199053
11/02/2021,Ages_<5yrs,7553,0,0,2613,0,0,0,0,0,0,0,0,0,0
11/02/2021,Ages_18-24_yrs,20342298,9.2,9.2,17313349,66.5,56.6,8.8,8.8,1.9,1.3,8.8,1.5,323567,153474
11/02/2021,Ages_25-39_yrs,47715706,21.5,21.5,41462744,69.8,60.6,21.1,21.1,5.1,8.7,21.2,9,2120644,932265
11/02/2021,Race_eth_NHMult_Oth,9885492,6,4.5,8904947,95,95,5.9,4.5,16.7,6.9,5.9,6.2,1486104,570636
11/02/2021,Ages_75+_yrs,21417572,9.7,9.6,19063688,93.5,83.2,9.7,9.7,32.7,25.7,9.7,23.9,6226034,2481573
11/02/2021,Ages_40-49_yrs,31740428,14.3,14.3,28218760,77.8,69.2,14.4,14.4,7.2,8.3,14.4,8.8,2019299,912557
11/02/2021,Sex_unknown,2003194,0.9,0.9,1462366,,,0.8,0.7,2.6,0.2,0.8,0.2,37880,17577
11/01/2021,Ages_16-17_yrs,5380561,2.4,2.4,4691589,64.1,55.9,2.4,2.4,0.3,0.1,2.4,0,15834,2919
11/01/2021,Race_eth_Hispanic,32363813,19.7,14.6,28759162,50.8,45.1,19,14.7,6.7,9.3,19,9.3,1924829,805288
